Rank,Block_name,Suspiciousness Value(Dstar4)
9,test_save_load.cpp_ftell_fs1_92,0
9,test_save_load.cpp_ftell_fs2_93,0
9,test_save_load.cpp_fseek_fs1_SEEK_SET_94,0
9,test_save_load.cpp_fseek_fs2_SEEK_SET_94,0
9,test_save_load.cpp_fread_buf1_BUFSZ_fs1_106,0
9,test_save_load.cpp_fread_buf2_BUFSZ_fs2_107,0
9,test_save_load.cpp_memcmp_buf1_buf2_r1_108,0
9,test_save_load.cpp_fclose_fs1_122,0
9,test_save_load.cpp_fclose_fs2_124,0
9,test_save_load.cpp_remove_fname1_c_str_129,0
9,test_save_load.cpp_c_str_129,0
9,test_save_load.cpp_remove_fname2_c_str_130,0
9,test_save_load.cpp_CV_Assert_test_resps1_size_test_resps2_size_136,0
9,test_svmsgd.cpp_norm_foundWeights_realWeights_317,0
9,test_save_load.cpp_begin_137,0
9,test_save_load.cpp_fabs_it1_it2_140,0
9,em.cpp_CV_Assert_nclusters_64,0
9,em.cpp_TermCriteria_TermCriteria_COUNT_TermCriteria_EPS_EM_DEFAULT_MAX_ITERS_e_89,0
9,em.cpp_EMImpl_92,0
9,em.cpp_release_96,0
9,em.cpp_release_97,0
9,em.cpp_release_98,0
9,em.cpp_release_99,0
9,em.cpp_release_101,0
9,em.cpp_release_102,0
9,em.cpp_clear_103,0
9,em.cpp_clear_105,0
9,em.cpp_CV_Assert_samples_channels_242,0
9,em.cpp_channels_242,0
9,em.cpp_CV_Assert_nclusters_248,0
9,em.cpp_empty_444,0
9,em.cpp_diag_383,0
9,em.cpp_clone_383,0
9,em.cpp_max_covsEigenValues_clusterIndex_minEigenValue_covsEigenValues_clusterIndex_390,0
9,em.cpp_empty_407,0
9,em.cpp_kmeans_trainSamplesFlt_nclusters_labels_416,0
9,em.cpp_CV_Assert_meansFlt_type_CV_32FC1_421,0
9,em.cpp_convertTo_trainSamplesBuffer_CV_64FC1_425,0
9,em.cpp_convertTo_means_CV_64FC1_428,0
9,em.cpp_Mat_nclusters_CV_64FC1_Scalar_431,0
9,em.cpp_Scalar_431,0
9,em.cpp_resize_nclusters_432,0
9,em.cpp_push_back_sample_441,0
9,em.cpp_CV_Assert_clusterSamples_empty_444,0
9,em.cpp_calcCovarMatrix_clusterSamples_covs_clusterIndex_means_row_clusterIndex_446,0
9,em.cpp_CV_Assert_nclusters_nsamples_249,0
9,em.cpp_decomposeCovs_451,0
9,em.cpp_CV_Assert_covsEigenValues_empty_456,0
9,em.cpp_empty_456,0
9,em.cpp_max_weights_DBL_MIN_weights_459,0
9,em.cpp_log_weights_logWeights_460,0
9,em.cpp_create_nclusters_CV_64FC1_462,0
9,em.cpp_total_468,0
9,em.cpp_log_covsEigenValues_clusterIndex_at_double_covMatType_COV_MAT_SPHERICAL_di_470,0
9,em.cpp_empty_482,0
9,em.cpp_CV_Assert_weights_empty_484,0
9,em.cpp_empty_484,0
9,em.cpp_clusterTrainSamples_485,0
9,em.cpp_empty_489,0
9,em.cpp_Scalar_maxSingularVal_379,0
9,em.cpp_Mat_CV_64FC1_Scalar_maxSingularVal_379,0
9,em.cpp_svd_covs_clusterIndex_SVD_MODIFY_A_SVD_FULL_UV_374,0
9,em.cpp_empty_372,0
9,em.cpp_CV_Assert_probs_257,0
9,em.cpp_CV_Assert_weights_262,0
9,em.cpp_CV_Assert_means_267,0
9,em.cpp_CV_Assert_covs_272,0
9,em.cpp_CV_Assert_m_empty_m_size_covSize_m_channels_281,0
9,em.cpp_empty_281,0
9,em.cpp_channels_281,0
9,em.cpp_CV_Assert_means_287,0
9,em.cpp_CV_Assert_probs_291,0
9,em.cpp_max_probs_probs_305,0
9,em.cpp_minMaxLoc_sampleProbs_maxVal_313,0
9,em.cpp_normalize_sampleProbs_sampleProbs_NORM_L1_317,0
9,em.cpp_clear_327,0
9,em.cpp_checkTrainData_startStep_samples_nclusters_covMatType_probs0_means0_covs0_weights0_329,0
9,em.cpp_preprocessSampleData_samples_trainSamples_isKMeansInit_CV_32FC1_CV_64FC1_false_333,0
9,em.cpp_convertTo_weights_CV_64FC1_345,0
9,em.cpp_reshape_346,0
9,em.cpp_preprocessProbability_weights_347,0
9,em.cpp_convertTo_means_isKMeansInit_CV_32FC1_CV_64FC1_352,0
9,em.cpp_resize_nclusters_357,0
9,em.cpp_convertTo_covs_i_CV_64FC1_359,0
9,em.cpp_CV_Assert_covs_empty_365,0
9,em.cpp_empty_365,0
9,em.cpp_resize_nclusters_366,0
9,em.cpp_resize_nclusters_368,0
9,em.cpp_resize_nclusters_369,0
9,em.cpp_CV_Assert_covs_clusterIndex_empty_372,0
9,test_save_load.cpp_fseek_fs1_SEEK_END_91,0
9,test_save_load.cpp_fopen_fname2_c_str_rb_85,0
9,test_save_load.cpp_c_str_85,0
9,inner_functions.cpp_getResponses_142,0
9,inner_functions.cpp_empty_107,0
9,inner_functions.cpp_col_si_112,0
9,inner_functions.cpp_predict_sample_113,0
9,inner_functions.cpp_fabs_val_val0_117,0
9,inner_functions.cpp_empty_120,0
9,inner_functions.cpp_CV_TRACE_FUNCTION_SKIP_NESTED_136,0
9,inner_functions.cpp_getSamples_137,0
9,inner_functions.cpp_getTestSampleIdx_138,0
9,inner_functions.cpp_getTrainSampleIdx_138,0
9,inner_functions.cpp_getTestSampleWeights_139,0
9,inner_functions.cpp_getTrainSampleWeights_139,0
9,inner_functions.cpp_total_140,0
9,inner_functions.cpp_isClassifier_141,0
9,inner_functions.cpp_needed_155,0
9,knearest.cpp_write_fs_470,0
9,inner_functions.cpp_create_n_CV_32F_156,0
9,inner_functions.cpp_errStrip_n_159,0
9,inner_functions.cpp_parallel_for__Range_n_x_162,0
9,inner_functions.cpp_Range_n_162,0
9,inner_functions.cpp_empty_166,0
9,inner_functions.cpp_sum_weights_166,0
9,inner_functions.cpp_needed_167,0
9,inner_functions.cpp_copyTo__resp_168,0
9,knearest.cpp_clear_111,0
9,knearest.cpp_getModelName_140,0
9,knearest.cpp_isClassifier_462,0
9,knearest.cpp_isTrained_463,0
9,knearest.cpp_empty_463,0
9,inner_functions.cpp_getResponses_102,0
9,inner_functions.cpp_isClassifier_101,0
9,inner_functions.cpp_getTrainSampleIdx_99,0
9,inner_functions.cpp_getTestSampleIdx_99,0
9,data.cpp_empty_797,0
9,data.cpp_shuffleTrainTest_809,0
9,data.cpp_empty_815,0
9,data.cpp_getNSamples_817,0
9,data.cpp_getNTrainSamples_817,0
9,data.cpp_getNTestSamples_817,0
9,data.cpp_theRNG_820,0
9,data.cpp_uniform_nsamples_824,0
9,data.cpp_uniform_nsamples_825,0
9,data.cpp_CV_Assert_a_ntest_832,0
9,data.cpp_CV_Assert_b_ntest_838,0
9,data.cpp_swap_ptra_a_ptrb_b_840,0
9,data.cpp_getNTrainSamples_857,0
9,data.cpp_getNVars_857,0
9,data.cpp_getTrainSampleIdx_858,0
9,data.cpp_getVarIdx_858,0
9,data.cpp_empty_860,0
9,data.cpp_empty_861,0
9,data.cpp_elemSize_862,0
9,data.cpp_dsamples_drows_dcols_CV_32F_873,0
9,inner_functions.cpp_empty_58,0
9,inner_functions.cpp_isTrained_58,0
9,inner_functions.cpp_CV_TRACE_FUNCTION_SKIP_NESTED_95,0
9,inner_functions.cpp_getSamples_96,0
9,inner_functions.cpp_getTestSampleWeights_97,0
9,inner_functions.cpp_getTrainSampleWeights_97,0
9,inner_functions.cpp_getLayout_98,0
9,knearest.cpp_writeFormat_fs_469,0
9,knearest.cpp_initImpl_algorithmType_478,0
9,test_save_load.cpp_fopen_fname1_c_str_rb_85,0
9,test_precomp.hpp_CV_SLMLTest_88,0
9,test_mltests2.cpp_setTrainTestSplit_trainSampleCount_488,0
9,test_mltests2.cpp_CV_TRACE_FUNCTION_499,0
9,test_mltests2.cpp_getFirstTopLevelNode_502,0
9,test_mltests2.cpp_create_508,0
9,test_mltests2.cpp_empty_645,0
9,test_mltests2.cpp_train_data_646,0
9,test_mltests2.cpp_CV_TRACE_FUNCTION_658,0
9,test_mltests2.cpp_calcError_data_true__resp_668,0
9,test_mltests2.cpp_empty_669,0
9,test_mltests2.cpp_convertTo_resp_CV_32F_670,0
9,test_mltests2.cpp_CV_TRACE_FUNCTION_676,0
9,test_mltests2.cpp_save_filename_677,0
9,test_mltests2.cpp_CV_TRACE_FUNCTION_682,0
9,test_save_load.cpp_prepare_test_case_testCaseIdx_58,0
9,knearest.cpp_findNearest_inputs_impl_defaultK_outputs_noArray_noArray_492,0
9,test_save_load.cpp_setTrainTestSplit_data_getNTrainSamples_true_62,0
9,test_save_load.cpp_getNTrainSamples_62,0
9,test_save_load.cpp_train_testCaseIdx_63,0
9,test_save_load.cpp_get_test_error_testCaseIdx_test_resps1_66,0
9,test_save_load.cpp_tempfile_json_gz_67,0
9,test_save_load.cpp_save_fname1_base64_c_str_68,0
9,test_save_load.cpp_c_str_68,0
9,test_save_load.cpp_load_fname1_c_str_69,0
9,test_save_load.cpp_c_str_69,0
9,test_save_load.cpp_get_test_error_testCaseIdx_test_resps2_70,0
9,test_save_load.cpp_tempfile_json_gz_71,0
9,test_save_load.cpp_save_fname2_base64_c_str_72,0
9,test_save_load.cpp_c_str_72,0
9,test_mltests2.cpp_empty_482,0
9,test_mltests2.cpp_loadFromCSV_filename_respIdx_respIdx_varTypes_481,0
9,test_mltests2.cpp_getFirstTopLevelNode_469,0
9,test_mltests2.cpp_empty_460,0
9,knearest.cpp_noArray_492,0
9,knearest.cpp_getDefaultName_500,0
9,knearest.cpp_getModelName_500,0
9,test_mltests2.cpp_CV_BIG_INT_x0001a2b3c4d5f678_384,0
9,test_mltests2.cpp_theRNG_388,0
9,test_mltests2.cpp_rng_seedCount_391,0
9,test_mltests2.cpp_isOpened_398,0
9,test_mltests2.cpp_release_399,0
9,test_mltests2.cpp_theRNG_400,0
9,test_mltests2.cpp_CV_TRACE_FUNCTION_405,0
9,test_mltests2.cpp__fs___fs_false_406,0
9,test_mltests2.cpp_isOpened_407,0
9,test_mltests2.cpp_getFirstTopLevelNode_411,0
9,test_mltests2.cpp_resize_test_case_count_417,0
9,test_mltests2.cpp_begin_418,0
9,test_mltests2.cpp_CV_TRACE_FUNCTION_430,0
9,test_mltests2.cpp_get_data_path_431,0
9,test_mltests2.cpp_get_validation_filename_432,0
9,test_mltests2.cpp_open_filename_FileStorage_READ_433,0
9,test_mltests2.cpp_read_params_validationFS_434,0
9,test_mltests2.cpp_CV_TRACE_REGION_iteration_439,0
9,test_mltests2.cpp_run_test_case_i_440,0
9,test_mltests2.cpp_validate_test_results_i_442,0
9,test_mltests2.cpp_set_failed_test_info_code_451,0
9,test_mltests2.cpp_CV_TRACE_FUNCTION_456,0
9,test_mltests2.cpp_clear_457,0
9,test_mltests2.cpp_get_data_path_459,0
9,test_mltests2.cpp_setCVFolds_CV_FOLDS_569,0
9,test_mltests2.cpp_setUse1SERule_false_570,0
9,test_mltests2.cpp_setTruncatePrunedTree_IS_PRUNED_571,0
9,svm.cpp_min_sum_C_1176,0
9,svm.cpp__y_alpha_count_1171,0
9,svm.cpp_resize_alpha_count_1170,0
9,svm.cpp_CV_Assert_int__yf_size_sample_count_1168,0
9,svm.cpp_solve_generic__si_1030,0
9,svm.cpp_solver__samples__y__alpha__b__Cp__Cn__kernel_1024,0
9,svm.cpp__b_sample_count_1022,0
9,svm.cpp_assign_sample_count_1021,0
9,svm.cpp_:_ub2_lb2_1006,0
9,svm.cpp_:_ub1_lb1_1005,0
9,svm.cpp_MAX_lb2_G_i_996,0
9,svm.cpp_is_upper_bound_i_995,0
9,svm.cpp_MIN_ub2_G_i_994,0
9,svm.cpp_is_lower_bound_i_993,0
9,svm.cpp_MAX_lb1_G_i_984,0
9,svm.cpp_is_upper_bound_i_983,0
9,svm.cpp__b_alpha_count_1172,0
9,svm.cpp_solver__samples__y__alpha__b__kernel_1186,0
9,svm.cpp_is_lower_bound_i_981,0
9,svm.cpp_solve_generic__si_1192,0
9,svm.cpp_convertTo__yf_CV_32F_1386,0
9,svm.cpp_empty_1385,0
9,svm.cpp_clear_1382,0
9,svm.cpp_CV_Assert__samples_type_CV_32F_1376,0
9,svm.cpp_max_params_termCrit_maxCount_1354,0
9,svm.cpp_max_params_termCrit_epsilon_DBL_EPSILON_1351,0
9,svm.cpp_release_1347,0
9,svm.cpp_release_1250,0
9,svm.cpp_release_1249,0
9,svm.cpp_clear_1248,0
9,svm.cpp_clear_1247,0
9,svm.cpp_clear_1246,0
9,svm.cpp_clear_1241,0
9,svm.cpp_checkParams_1236,0
9,svm.cpp_clear_1235,0
9,svm.cpp_MIN_ub1_G_i_982,0
9,svm.cpp_MAX_Gmax1_Gmax2_Gmax3_Gmax4_949,0
9,svm.cpp_elemSize_2138,0
9,svm.cpp_fabs_denom_718,0
9,svm.cpp_get_C_j_710,0
9,svm.cpp_get_C_i_709,0
9,svm.cpp_get_row_j_buf_707,0
9,svm.cpp_get_row_i_buf_706,0
9,svm.cpp_get_row_i_buf_676,0
9,svm.cpp_is_lower_bound_i_674,0
9,svm.cpp_fabs_G_i_668,0
9,svm.cpp_update_alpha_status_i_666,0
9,svm.cpp_swap_dst_pos_dst_neg_615,0
9,svm.cpp_calc_sample_count_var_count_samples_ptr_float_560,0
9,svm.cpp_create_max_cache_size_sample_count_QFLOAT_TYPE_532,0
9,svm.cpp_KernelRow_530,0
9,svm.cpp_resize_sample_count_KernelRow_530,0
9,svm.cpp_clear_529,0
9,svm.cpp_max_max_cache_size_526,0
9,svm.cpp_MAX_fabs_denom_FLT_EPSILON_718,0
9,svm.cpp_MAX_fabs_denom_FLT_EPSILON_748,0
9,svm.cpp_is_lower_bound_i_941,0
9,svm.cpp_fabs_denom_748,0
9,svm.cpp_is_upper_bound_i_936,0
9,svm.cpp_is_lower_bound_i_928,0
9,svm.cpp_is_upper_bound_i_923,0
9,svm.cpp_:_ub_lb_892,0
9,svm.cpp_MIN_ub_yG_881,0
9,svm.cpp_is_upper_bound_i_878,0
9,svm.cpp_MAX_lb_yG_876,0
9,svm.cpp_MIN_ub_yG_874,0
9,svm.cpp_is_lower_bound_i_871,0
9,svm.cpp_is_lower_bound_i_845,0
9,svm.cpp_is_upper_bound_i_840,0
9,svm.cpp_is_lower_bound_i_832,0
9,svm.cpp_is_upper_bound_i_827,0
9,svm.cpp_update_alpha_status_j_780,0
9,svm.cpp_update_alpha_status_i_779,0
9,svm.cpp_solve_one_class__samples_params_nu_kernel__alpha_sinfo_params_termCrit_1389,0
9,svm.cpp_fabs__alpha_i_1397,0
9,svm.cpp_CV_Assert_sv_count_1399,0
9,svm.cpp_memset_vote_class_count_sizeof_vote_1941,0
9,svm.cpp_:_float_1927,0
9,svm.cpp_calc_sv_total_svm_var_count_svm_sv_ptr_float_row_sample_buffer_1921,0
9,svm.cpp__buffer_sv_total_class_count_1911,0
9,svm.cpp_total_1909,0
9,svm.cpp_empty_1909,0
9,svm.cpp_do_train_samples_responses_1630,0
9,svm.cpp_getTrainResponses_1628,0
9,svm.cpp_getClassLabels_1625,0
9,svm.cpp_empty_1622,0
9,svm.cpp_getTrainNormCatResponses_1621,0
9,svm.cpp_getTrainSamples_1616,0
9,svm.cpp_checkParams_1613,0
9,svm.cpp_clear_1611,0
9,svm.cpp_swap_decision_func_new_df_1606,0
9,svm.cpp_swap_sv_new_sv_1605,0
9,svm.cpp_calc_sv_total_svm_var_count_svm_sv_ptr_float_1937,0
9,svm.cpp_getSVCount_dfi_1949,0
9,svm.cpp_create_sv_count__samples_cols_CV_32F_1401,0
9,svm.cpp_getMat_2001,0
9,svm.cpp_empty_2127,0
9,svm.cpp_empty_2124,0
9,svm.cpp_write_params_fs_2116,0
9,svm.cpp_writeFormat_fs_2115,0
9,svm.cpp_isTrained_2112,0
9,svm.cpp_total_2110,0
9,svm.cpp_empty_2110,0
9,svm.cpp_empty_2090,0
9,svm.cpp_Range_nsamples_2020,0
9,svm.cpp_invoker_Range_nsamples_2020,0
9,svm.cpp_invoker_this_samples_results_returnDFVal_2018,0
9,svm.cpp_Mat_CV_32F_result_2015,0
9,svm.cpp_CV_Assert_nsamples_2014,0
9,svm.cpp_needed_2007,0
9,svm.cpp_CV_Assert_samples_cols_var_count_samples_type_CV_32F_2005,0
9,svm.cpp_copyTo_uncompressed_sv_1604,0
9,svm.cpp_assign_df_count_1603,0
9,svm.cpp_setRangeVector_df_index_df_count_1602,0
9,svm.cpp_DecisionFunc_df_rho_i_1599,0
9,svm.cpp_create_ci_cj__samples_cols__samples_type_1480,0
9,svm.cpp_elemSize_1469,0
9,svm.cpp_sortSamplesByClasses__samples__responses_sidx_all_class_ranges_1446,0
9,svm.cpp_clear_1444,0
9,svm.cpp_clear_1443,0
9,svm.cpp_clear_1442,0
9,svm.cpp_CV_Assert_svmType_C_SVC_svmType_NU_SVC_1426,0
9,svm.cpp_sv_tab_sample_count_1421,0
9,svm.cpp_total_1420,0
9,svm.cpp_DecisionFunc_sinfo_rho_1416,0
9,svm.cpp_push_back_DecisionFunc_sinfo_rho_1416,0
9,svm.cpp_copyTo_sv_row_k_1409,0
9,svm.cpp_abs__alpha_i_1407,0
9,svm.cpp_resize_sv_count_1403,0
9,svm.cpp_resize_sv_count_1402,0
9,svm.cpp_resize_ci_cj_1481,0
9,svm.cpp_resize_ci_cj_1482,0
9,svm.cpp_memcpy_temp_samples_ptr_k__samples_ptr_sidx_all_idx_samplesize_1488,0
9,svm.cpp_optimize_linear_svm_1552,0
9,svm.cpp_push_back_DecisionFunc_df_rho_i_1599,0
9,svm.cpp_getSVCount_i_1586,0
9,svm.cpp_memset_v_var_count_sizeof_v_1585,0
9,svm.cpp_new_sv_df_count_var_count_CV_32F_1578,0
9,svm.cpp_vbuf_var_count_1576,0
9,svm.cpp_getSVCount_i_1567,0
9,svm.cpp_CV_Assert_sv_tab_df_index_i_1547,0
9,svm.cpp_empty_1493,0
9,svm.cpp_memcpy_sv_ptr_sv_tab_i__samples_ptr_i_samplesize_1540,0
9,svm.cpp_create_sv_total__samples_cols__samples_type_1534,0
9,svm.cpp_push_back__alpha_k_1520,0
9,svm.cpp_push_back_sidx_all_idx_1519,0
9,svm.cpp_abs__alpha_k_1515,0
9,svm.cpp_push_back_df_1511,0
9,svm.cpp_min_std_max_max_cache_size_sample_count_526,0
9,svm.cpp_min_csize_int64_MAX_CACHE_SIZE_sizeof_Qfloat_524,0
9,svm.cpp_max_csize_int64_MIN_CACHE_SIZE_sizeof_Qfloat_523,0
9,test_mltests2.cpp_getResponses_126,0
9,test_mltests2.cpp_CV_TRACE_FUNCTION_123,0
9,test_mltests2.cpp_empty_116,0
9,test_mltests2.cpp_getMissing_116,0
9,test_mltests2.cpp_total_113,0
9,test_mltests2.cpp_getVarIdx_112,0
9,test_mltests2.cpp_getSamples_111,0
9,test_mltests2.cpp_CV_TRACE_FUNCTION_110,0
9,test_mltests2.cpp_compare_RPROP_84,0
9,test_mltests2.cpp_compare_BACKPROP_82,0
9,data.cpp_checkVector_CV_32S_true_263,0
9,data.cpp_CV_Assert_sampleIdx_checkVector_CV_32S_true_263,0
9,data.cpp_getMissing_160,0
9,ann_mlp.cpp_total_1421,0
9,ann_mlp.cpp_writeRaw_d_weights_i_ptr_weights_i_total_esz_1421,0
9,ann_mlp.cpp_total_1415,0
9,test_mltests2.cpp_getTrainSampleIdx_124,0
9,test_mltests2.cpp_clear_129,0
9,test_mltests2.cpp_create_data_getSamples_data_getLayout_new_responses_539,0
9,test_mltests2.cpp_total_130,0
9,test_mltests2.cpp_output_cls_count_CV_32FC1_180,0
9,test_mltests2.cpp_total_162,0
9,test_mltests2.cpp_ann_check_data__data_161,0
9,test_mltests2.cpp_empty_160,0
9,test_mltests2.cpp_getTrainSampleIdx_159,0
9,test_mltests2.cpp_getTestSampleIdx_159,0
9,test_mltests2.cpp_getResponses_158,0
9,test_mltests2.cpp_getSamples_157,0
9,test_mltests2.cpp_CV_TRACE_FUNCTION_155,0
9,test_mltests2.cpp_cvRound_responses_at_float_sidx_146,0
9,test_mltests2.cpp_zeros_nresponses_cls_count_CV_32F_142,0
9,test_mltests2.cpp_find_r_138,0
9,test_mltests2.cpp_cvRound_responses_at_float_sidx_136,0
9,test_mltests2.cpp_total_131,0
9,test_mltests2.cpp_empty_131,0
9,ann_mlp.cpp_writeRaw_d_weights_l_count_ptr_weights_l_count_total_esz_1415,0
9,ann_mlp.cpp_total_1412,0
9,ann_mlp.cpp_writeRaw_d_weights_l_count_ptr_weights_l_count_total_esz_1412,0
9,ann_mlp.cpp_total_1409,0
9,test_mltests2.cpp_train_tdata_ml_ANN_MLP_NO_OUTPUT_SCALE_ml_ANN_MLP_NO_INPUT_SCALE_ml_ANN_MLP_UPDATE_WEIGHTS_314,0
9,test_mltests2.cpp_TermCriteria_TermCriteria_COUNT_313,0
9,test_mltests2.cpp_setTermCriteria_TermCriteria_TermCriteria_COUNT_313,0
9,test_mltests2.cpp_setAnnealItePerStep_311,0
9,test_mltests2.cpp_setAnnealCoolingRatio_310,0
9,test_mltests2.cpp_setAnnealFinalT_309,0
9,test_mltests2.cpp_setAnnealInitialT_308,0
9,test_mltests2.cpp_CV_BIG_INT_xffffffff_307,0
9,test_mltests2.cpp_RNG_CV_BIG_INT_xffffffff_307,0
9,test_mltests2.cpp_setAnnealEnergyRNG_RNG_CV_BIG_INT_xffffffff_307,0
9,test_mltests2.cpp_setTrainMethod_methodType_i_304,0
9,test_mltests2.cpp_root_303,0
9,test_mltests2.cpp_ANN_MLP_ANNEAL_302,0
9,test_mltests2.cpp_open_dataname__init_weight_yml_gz_FileStorage_READ_FileStorage_BASE64_301,0
9,test_mltests2.cpp_push_back__anneal_277,0
9,test_mltests2.cpp_ASSERT_TRUE_x_isTrained_315,0
9,test_mltests2.cpp_isTrained_315,0
9,test_mltests2.cpp_ASSERT_TRUE_y_NULL_320,0
9,test_mltests2.cpp_EXPECT_LT_n_FLT_EPSILON_333,0
9,ann_mlp.cpp_writeRaw_d_weights_ptr_weights_total_esz_1409,0
9,ann_mlp.cpp_elemSize_1406,0
9,ann_mlp.cpp_write_params_fs_1404,0
9,ann_mlp.cpp_writeFormat_fs_1401,0
9,ann_mlp.cpp_layer_count_1399,0
9,ann_mlp.cpp_empty_1397,0
9,test_mltests2.cpp_norm_rx_ry_NORM_INF_332,0
9,test_mltests2.cpp_getTestSamples_321,0
9,test_mltests2.cpp_predict_testSamples_ry_331,0
9,test_mltests2.cpp_predict_testSamples_rx_330,0
9,test_mltests2.cpp_EXPECT_LT_n_FLT_EPSILON_328,0
9,test_mltests2.cpp_norm_rx_ry_NORM_INF_327,0
9,test_mltests2.cpp_getWeights_j_326,0
9,test_mltests2.cpp_getWeights_j_325,0
9,test_mltests2.cpp_ann_get_new_responses_data_cls_map_537,0
9,test_mltests2.cpp_getSamples_539,0
9,svm.cpp_CV_Assert_get_row_func_519,0
9,svm.cpp_calc_linear_vcount_var_count_vecs_another_results_308,0
9,data.cpp_getTrainSampleIdx_188,0
9,data.cpp_getSubVector_normCatResponses_getTrainSampleIdx_188,0
9,data.cpp_CV_Assert_k_k_m_90,0
9,test_mltests2.cpp_create_505,0
9,nbayes.cpp_getDefaultName_448,0
9,nbayes.cpp_isClassifier_446,0
9,nbayes.cpp_empty_445,0
9,nbayes.cpp_isTrained_445,0
9,nbayes.cpp_release_441,0
9,nbayes.cpp_release_440,0
9,nbayes.cpp_release_439,0
9,nbayes.cpp_clear_437,0
9,nbayes.cpp_clear_436,0
9,nbayes.cpp_clear_435,0
9,nbayes.cpp_clear_434,0
9,svm.cpp_TermCriteria_CV_TERMCRIT_ITER_CV_TERMCRIT_EPS_FLT_EPSILON_129,0
9,svm.cpp_calc_rbf_vcount_var_count_vecs_another_results_311,0
9,test_mltests2.cpp_getLayout_539,0
9,svm.cpp_CV_Assert__responses_isContinuous__responses_checkVector_CV_32S_nsamples_347,0
9,svm.cpp_CV_Assert_calc_rho_func_516,0
9,svm.cpp_CV_Assert_select_working_set_func_513,0
9,svm.cpp_resize_sample_count_510,0
9,svm.cpp_resize_sample_count_509,0
9,svm.cpp_resize_alpha_count_508,0
9,svm.cpp_resize_alpha_count_507,0
9,svm.cpp_clear_490,0
9,svm.cpp_push_back_i_359,0
9,svm.cpp_push_back_354,0
9,svm.cpp_clear_353,0
9,svm.cpp_begin_352,0
9,svm.cpp_sort_sidx_all_begin_sidx_all_end_cmp_lt_idx_int_rptr_352,0
9,svm.cpp_setRangeVector_sidx_all_nsamples_349,0
9,svm.cpp_checkVector_CV_32S_347,0
9,svm.cpp_isContinuous_347,0
9,nbayes.cpp_clear_433,0
9,nbayes.cpp_clear_432,0
9,nbayes.cpp_resize_nclasses_414,0
9,nbayes.cpp_resize_nclasses_413,0
9,nbayes.cpp_total_344,0
9,nbayes.cpp_Mat_CV_32S_value_327,0
9,nbayes.cpp_noArray_303,0
9,nbayes.cpp_predictProb__samples__results_noArray_flags_303,0
9,ann_mlp.cpp_empty_1552,0
9,test_mltests2.cpp_ann_calc_error_model_data_cls_map_type_resp_665,0
9,test_mltests2.cpp_str_to_ann_train_method_train_method_str_547,0
9,test_mltests2.cpp_setTrainMethod_str_to_ann_train_method_train_method_str_param1_param2_547,0
9,test_mltests2.cpp_TermCriteria_TermCriteria_COUNT_546,0
9,test_mltests2.cpp_setTermCriteria_TermCriteria_TermCriteria_COUNT_546,0
9,test_mltests2.cpp_setActivationFunction_ANN_MLP_SIGMOID_SYM_545,0
9,test_mltests2.cpp_setLayerSizes_layer_sizes_544,0
9,test_mltests2.cpp_create_543,0
9,test_mltests2.cpp_layer_sizes_int_sizeof_layer_sz_sizeof_layer_sz_CV_32S_layer_sz_542,0
9,test_mltests2.cpp_getNAllVars_541,0
9,nbayes.cpp_writeFormat_fs_346,0
9,nbayes.cpp_empty_347,0
9,nbayes.cpp_:_int_347,0
9,nbayes.cpp_begin_405,0
9,nbayes.cpp_resize_nclasses_412,0
9,nbayes.cpp_resize_nclasses_411,0
9,nbayes.cpp_resize_nclasses_410,0
9,nbayes.cpp_resize_nclasses_409,0
9,nbayes.cpp_begin_407,0
9,nbayes.cpp_begin_406,0
9,nbayes.cpp_begin_404,0
9,nbayes.cpp_total_347,0
9,nbayes.cpp_begin_403,0
9,nbayes.cpp_begin_402,0
9,nbayes.cpp_empty_398,0
9,nbayes.cpp_total_396,0
9,nbayes.cpp_clear_385,0
9,nbayes.cpp_empty_350,0
9,svm.cpp_writeRaw_f_sv_ptr_i_sv_cols_sv_elemSize_2138,0
9,svm.cpp_empty_2143,0
9,test_mltests2.cpp_push_back_ml_ANN_MLP_ANNEAL_273,0
9,test_mltests2.cpp_setTermCriteria_TermCriteria_TermCriteria_COUNT_TermCriteria_EPS_641,0
9,test_mltests2.cpp_setInitialStepSize_modelParamsNode_initialStepSize_639,0
9,test_mltests2.cpp_setMarginRegularization_modelParamsNode_marginRegularization_638,0
9,test_mltests2.cpp_setMarginType_marginType_636,0
9,test_mltests2.cpp_str_to_margin_type_marginTypeStr_635,0
9,test_mltests2.cpp_setSvmsgdType_svmsgdType_631,0
9,test_mltests2.cpp_str_to_svmsgd_type_svmsgdTypeStr_630,0
9,test_mltests2.cpp_create_629,0
9,test_mltests2.cpp_compare_SOFT_MARGIN_369,0
9,test_mltests2.cpp_compare_ASGD_361,0
9,test_mltests2.cpp_compare_SGD_359,0
9,svmsgd.cpp_setOptimalParameters_485,0
9,svmsgd.cpp_clear_484,0
9,svmsgd.cpp_release_477,0
9,svmsgd.cpp_readParams_fn_469,0
9,svmsgd.cpp_clear_467,0
9,test_mltests2.cpp_setStepDecreasingPower_modelParamsNode_stepDecreasingPower_640,0
9,test_mltests2.cpp_TermCriteria_TermCriteria_COUNT_TermCriteria_EPS_641,0
9,svmsgd.cpp_empty_457,0
