Rank,Block_name,Suspiciousness Value(Dstar4)
1,test_io.cpp_TEST_581,1
1,mathfuncs.cpp_iPow_i_1023,1
1,mathfuncs.cpp_iPow8u_1089,1
1,mathfuncs.cpp_cvPow_1697,1
1,test_math.cpp_Core_MathTest_35,1
1,test_math.cpp_get_test_array_types_and_sizes_55,1
1,test_math.cpp_get_test_array_types_and_sizes_100,1
1,test_math.cpp_get_success_error_level_129,1
1,test_math.cpp_get_minmax_bounds_139,1
1,test_math.cpp_run_func_155,1
1,test_math.cpp_prepare_to_validation_215,1
43,datastructs.cpp_cvClearSeq_1594,0
43,datastructs.cpp_cvSeqSlice_1603,0
43,datastructs.cpp_cvSeqRemoveSlice_1679,0
43,datastructs.cpp_cvSeqInsertSlice_1753,0
43,test_ds.cpp_cvTsSimpleSeqShiftAndCopy_46,0
43,test_ds.cpp_Core_DynStructBaseTest_350,0
43,test_ds.cpp_Core_DynStructBaseTest_365,0
43,test_ds.cpp_read_params_387,0
43,test_ds.cpp_update_progressbar_424,0
43,test_ds.cpp_test_seq_block_consistence_451,0
43,test_ds.cpp_clear_515,0
43,test_ds.cpp_test_multi_create_523,0
43,test_ds.cpp_test_get_seq_elem_603,0
43,rand.cpp_randnScale__441,0
43,matop.cpp_zeros_1710,0
43,copy.cpp_if_323,0
43,operations.hpp_randu_362,0
43,matop.cpp_type_1219,0
43,matop.cpp_assign_1251,0
43,matop.cpp_makeExpr_1365,0
43,matrix.cpp_size_473,0
43,stat.cpp_countNonZero__482,0
43,stat.cpp_countNonZero64f_706,0
43,stat.cpp_ipp_countNonZero_1294,0
43,stat.cpp_if_1309,0
43,stat.cpp_countNonZero_1354,0
43,stat.cpp_CV_Assert_1376,0
43,system.cpp_getIppTopFeatures_2086,0
43,test_arithm.cpp_for _1607,0
43,matrix.cpp_create_2418,0
43,matrix.cpp_release_2831,0
43,stat.cpp_findNonZero_4127,0
43,mat.inl_step_411,0
43,stat.cpp_ipp_mean_1391,0
43,stat.cpp_if_1402,0
43,stat.cpp_mean_1484,0
43,test_arithm.cpp_for _1861,0
43,stat.cpp_minMaxIdx_32s_2040,0
43,stat.cpp_minMaxLoc_2772,0
43,stat.cpp_minMaxIdx_32f_2044,0
43,stat.cpp_minMaxIdx_8u_2024,0
43,mat.inl_)_829,0
43,matop.cpp_ _999,0
43,matop.cpp_makeExpr_1463,0
43,matop.cpp_assign_1627,0
43,matop.cpp_makeExpr_1655,0
43,matop.cpp_ _754,0
43,matop.cpp_type_612,0
43,matop.cpp_getGlobalMatOpInitializer_207,0
43,rand.cpp_randf_64f_299,0
43,copy.cpp_ipp_copyTo_335,0
43,copy.cpp_copyTo_370,0
43,copy.cpp_ipp_Mat_setTo_Mat_467,0
43,copy.cpp_CV_INSTRUMENT_FUN_IPP_491,0
43,copy.cpp_it_495,0
43,copy.cpp_setTo_515,0
43,copy.cpp_getCopyMaskFunc_532,0
43,matrix.cpp_copySize_451,0
43,matrix.cpp_create_2423,0
43,matrix.cpp_setTo_2989,0
43,rand.cpp_randBits__89,0
43,rand.cpp_randi__155,0
43,rand.cpp_randf_32f_219,0
43,rand.cpp_fill_513,0
43,mat.inl_Mat_3362,0
43,rand.cpp_CV_Error_692,0
43,test_arithm.cpp_for _1535,0
43,test_arithm.cpp_for _1548,0
43,test_arithm.cpp_PARAM_TEST_CASE_1561,0
43,arithm.cpp_multiply_1044,0
43,arithm.cpp_mul64f_2903,0
43,arithm_core.hpp_mul__446,0
43,mat.inl_ _697,0
43,mat.inl_col_732,0
43,mat.inl_Mat_1556,0
43,mat.inl_ _1643,0
43,mat.inl_sliceEnd_2563,0
43,mat.inl__Tp>_3276,0
43,matop.cpp_ones_1728,0
43,matrix.cpp_size_530,0
43,matrix.cpp_hconcat_3142,0
43,out.cpp_format_287,0
43,matmul.cpp_scaleAdd_64f_2334,0
43,matmul.cpp_scaleAdd_2411,0
43,matmul.cpp_dotProd_64f_3263,0
43,matmul.cpp_dot_3289,0
43,matop.cpp_add_335,0
43,matop.cpp_s_621,0
43,matop.cpp_ _726,0
43,matop.cpp_ _838,0
43,matop.cpp_assign_1233,0
43,out.cpp_valueToStr64f_79,0
43,out.cpp_FormattedImpl_85,0
43,out.cpp_reset_123,0
43,out.cpp_next_128,0
43,out.cpp_format_288,0
43,conjugate_gradient.cpp_setTermCriteria_192,0
43,out.cpp_get_368,0
43,persistence.cpp_FileNodeIterator_7124,0
43,stat.cpp_ipp_norm_3052,0
43,stat.cpp_if_3064,0
43,stat.cpp_ _3129,0
43,stat.cpp_norm_3180,0
43,stat.cpp_CV_Assert_3282,0
43,system.cpp_cv_snprintf_908,0
43,test_conjugate_gradient.cpp_mytest_45,0
43,test_conjugate_gradient.cpp_getDims_63,0
43,test_conjugate_gradient.cpp_calc_64,0
43,test_conjugate_gradient.cpp_calc_76,0
43,test_conjugate_gradient.cpp_getGradient_79,0
43,conjugate_gradient.cpp_create_198,0
43,conjugate_gradient.cpp_setFunction_186,0
43,matrix.cpp_hconcat_3170,0
43,ptr.inl_makePtr_342,0
43,matrix.cpp_CV_INSTRUMENT_REGION_3173,0
43,test_concatenation.cpp_secondEmpty_79,0
43,test_concatenation.cpp_prepare_test_case_92,0
43,test_concatenation.cpp_run_func_98,0
43,test_concatenation.cpp_validate_test_results_112,0
43,test_concatenation.cpp_areEqual_135,0
43,matrix.cpp_vconcat_3187,0
43,matrix.cpp_vconcat_3215,0
43,matrix.cpp_CV_INSTRUMENT_REGION_3218,0
43,base.hpp_normL2Sqr_513,0
43,cvstd.inl_ _173,0
43,cvstd.inl_ _182,0
43,ptr.inl_ _161,0
43,algorithm.cpp_Algorithm_49,0
43,conjugate_gradient.cpp_ConjGradSolverImpl_180,0
43,algorithm.cpp_Algorithm_54,0
43,conjugate_gradient.cpp_getGradientEps_49,0
43,conjugate_gradient.cpp_getGradient_51,0
43,conjugate_gradient.cpp_minimizeOnTheLine_90,0
43,conjugate_gradient.cpp_for_101,0
43,conjugate_gradient.cpp_if_110,0
43,conjugate_gradient.cpp_minimize_123,0
43,conjugate_gradient.cpp_if_132,0
43,conjugate_gradient.cpp_if_141,0
43,conjugate_gradient.cpp_copyTo_146,0
43,conjugate_gradient.cpp_for_158,0
43,conjugate_gradient.cpp_if_164,0
43,conjugate_gradient.cpp_if_174,0
43,persistence.cpp_FileNodeIterator_7095,0
43,test_utils.cpp_TEST_256,0
43,persistence.cpp_+_7132,0
43,softfloat.cpp_if _1907,0
43,softfloat.cpp_if _1884,0
43,softfloat.cpp_if _1874,0
43,softfloat.cpp_f64_sqrt_1854,0
43,softfloat.cpp_if _1836,0
43,softfloat.cpp_if _1834,0
43,softfloat.cpp_if _1822,0
43,softfloat.cpp_switch _1805,0
43,softfloat.cpp_if _1801,0
43,softfloat.cpp_f64_roundToInt_1790,0
43,softfloat.cpp_if _1541,0
43,softfloat.cpp_f64_lt_1534,0
43,softfloat.cpp_if _1263,0
43,softfloat.cpp_if _1262,0
43,softfloat.cpp_if _1251,0
43,softfloat.cpp_f32_to_f64_1234,0
43,softfloat.cpp_f32_lt_846,0
43,softfloat.cpp_f32_le_827,0
43,softfloat.cpp_if _1890,0
43,softfloat.cpp_if _1910,0
43,softfloat.cpp_if _2350,0
43,softfloat.cpp_if _1918,0
43,softfloat.cpp_softfloat_shiftRightJam64_2343,0
43,softfloat.cpp_UINT64_C_2339,0
43,softfloat.cpp_if _2337,0
43,softfloat.cpp_if _2331,0
43,softfloat.cpp_if _2330,0
43,softfloat.cpp_UINT64_C_2325,0
43,softfloat.cpp_if _2317,0
43,softfloat.cpp_if _2313,0
43,softfloat.cpp_if _2310,0
43,softfloat.cpp_softfloat_addMagsF64_2291,0
43,softfloat.cpp_if _2014,0
43,softfloat.cpp_f64_to_i32_1998,0
43,softfloat.cpp_if _1986,0
43,softfloat.cpp_if _1974,0
43,softfloat.cpp_f64_to_f32_1958,0
43,softfloat.cpp_if _1924,0
43,softfloat.cpp_if _1922,0
43,softfloat.cpp_pow_298,0
43,softfloat.cpp_exp_291,0
43,softfloat.cpp_sqrt_289,0
43,softfloat.cpp_ _274,0
43,kmeans.cpp_generateCentersPP_104,0
43,kmeans.cpp_)_76,0
43,base.hpp_normL2Sqr_578,0
43,mathfuncs_core.simd_fastAtan64f_192,0
43,mathfuncs_core.dispatch_fastAtan64f_25,0
43,test_math.cpp_run_2475,0
43,mathfuncs_core.simd_fastAtan32f_186,0
43,mathfuncs_core.simd_atanImpl_167,0
43,mathfuncs_core.simd_atanImpl_143,0
43,mathfuncs_core.simd_)_63,0
43,mathfuncs_core.dispatch_fastAtan32f_15,0
43,mathfuncs.cpp_getMat_195,0
43,mathfuncs.cpp_phase_182,0
43,arithm.cpp_cmp32f_2798,0
43,test_math.cpp_prepare_to_validation_457,0
43,test_math.cpp_run_func_451,0
43,stat.cpp_sum32f_459,0
43,kmeans.cpp_)_181,0
43,kmeans.cpp_kmeans_232,0
43,test_math.cpp_run_2806,0
43,test_math.cpp_TEST_3086,0
43,softfloat.cpp_ _268,0
43,softfloat.cpp_softfloat_266,0
43,softfloat.cpp_softdouble_246,0
43,softfloat.cpp_ _241,0
43,softfloat.cpp_ _240,0
43,softfloat.cpp_ _238,0
43,softfloat.cpp_softdouble_230,0
43,matrix_decomp.cpp_QR64f_342,0
43,test_math.cpp_TEST_2917,0
43,matrix_decomp.cpp_QRImpl_239,0
43,test_math.cpp_TEST_3066,0
43,stat.cpp_normDiffL2__2901,0
43,lapack.cpp_Cholesky_81,0
43,base.hpp_normL2Sqr_559,0
43,test_math.cpp_TEST_2979,0
43,test_math.cpp_TEST_2948,0
43,softfloat.cpp_if _2344,0
43,softfloat.cpp_UINT64_C_2352,0
43,stat.cpp_sum16s_453,0
43,softfloat.cpp_f64_log_3888,0
43,softfloat.cpp_log_295,0
43,softfloat.cpp_ _278,0
43,test_math.cpp_TEST_3245,0
43,softfloat.cpp_f32_log_3864,0
43,softfloat.cpp_if _3276,0
43,softfloat.cpp_ _3273,0
43,softfloat.cpp_if _3264,0
43,softfloat.cpp_if _3260,0
43,softfloat.cpp_if _3248,0
43,softfloat.cpp_if _3242,0
43,softfloat.cpp_if _2878,0
43,softfloat.cpp_softfloat_normRoundPackToF32_2873,0
43,softfloat.cpp_log_294,0
43,softfloat.cpp_ _242,0
43,test_math.cpp_TEST_3202,0
43,softfloat.cpp_f64_exp_3564,0
43,softfloat.cpp_if _1523,0
43,softfloat.cpp_if _1638,0
43,test_math.cpp_TEST_3295,0
43,softfloat.cpp_if _2358,0
43,softfloat.cpp_ _234,0
43,softfloat.cpp_switch _1098,0
43,softfloat.cpp_if _1094,0
43,softfloat.cpp_f32_roundToInt_1083,0
43,softfloat.cpp_if _947,0
43,softfloat.cpp_if _757,0
43,softfloat.cpp_pow_297,0
43,softfloat.cpp_cvRound_253,0
43,softfloat.cpp_ _239,0
43,test_math.cpp_TEST_3346,0
43,softfloat.cpp_f32_cbrt_3926,0
43,softfloat.cpp_if _934,0
43,softfloat.cpp_if _922,0
43,softfloat.cpp_if _916,0
43,softfloat.cpp_if _909,0
43,softfloat.cpp_if _904,0
43,softfloat.cpp_f32_mul_876,0
43,softfloat.cpp_cbrt_300,0
43,softfloat.cpp_f64_le_1516,0
43,softfloat.cpp_exp_292,0
43,softfloat.cpp_ _279,0
43,softfloat.cpp_ _277,0
43,softfloat.cpp_if _3227,0
43,softfloat.cpp_if _3224,0
43,softfloat.cpp_softfloat_subMagsF32_3202,0
43,softfloat.cpp_if _3109,0
43,softfloat.cpp_softfloat_roundToI32_3098,0
43,softfloat.cpp_if _3050,0
43,softfloat.cpp_if _2996,0
43,softfloat.cpp_if _2984,0
43,softfloat.cpp_softfloat_normSubnormalF64Sig_2911,0
43,softfloat.cpp_softfloat_normSubnormalF32Sig_2900,0
43,softfloat.cpp_if _2892,0
43,softfloat.cpp_softfloat_normRoundPackToF64_2887,0
43,softfloat.cpp_if _2436,0
43,softfloat.cpp_if _2432,0
43,softfloat.cpp_if _2425,0
43,softfloat.cpp_softfloat_countLeadingZeros64_2419,0
43,softfloat.cpp_softfloat_approxRecipSqrt32_1_2373,0
43,softfloat.cpp_if _3234,0
43,softfloat.cpp_softfloat_subMagsF64_3300,0
43,softfloat.cpp_if _3321,0
43,softfloat.cpp_f64_pow_3990,0
43,softfloat.cpp_ _276,0
43,softfloat.cpp_ _270,0
43,softfloat.cpp_ _269,0
43,test_math.cpp_TEST_3160,0
43,test_math.cpp_getFrac_3136,0
43,test_math.cpp_naiveExp_3130,0
43,softfloat.cpp_f64_powi_4045,0
43,softfloat.cpp_f32_exp_3536,0
43,softfloat.cpp_if _3324,0
43,softfloat.cpp_if _3372,0
43,softfloat.cpp_UINT64_C_3369,0
43,softfloat.cpp_if _3359,0
43,softfloat.cpp_if _3355,0
43,softfloat.cpp_if _3344,0
43,softfloat.cpp_if _3338,0
43,softfloat.cpp_if _3331,0
43,stat.cpp_sum32s_456,0
43,stat.cpp_sum16u_450,0
43,softfloat.cpp_if _1116,0
43,test_math.cpp_prepare_test_case_1432,0
43,test_math.cpp_get_minmax_bounds_1419,0
43,test_math.cpp_get_test_array_types_and_sizes_1409,0
43,test_math.cpp_Core_MatrixTest_1401,0
43,lapack.cpp_cvDet_1613,0
43,lapack.cpp_determinant_754,0
43,test_math.cpp_prepare_to_validation_546,0
43,test_math.cpp_run_func_540,0
43,test_math.cpp_get_test_array_types_and_sizes_520,0
43,matrix.cpp_cvCrossProduct_4575,0
43,matrix.cpp_cross_3656,0
43,array.cpp_cvSetReal1D_2255,0
43,array.cpp_cvSet1D_2163,0
43,array.cpp_cvGetReal2D_2071,0
43,array.cpp_cvGetReal1D_2032,0
43,array.cpp_cvGet1D_1921,0
43,array.cpp_cvPtr1D_1646,0
43,test_math.cpp_prepare_to_validation_1322,0
43,test_math.cpp_get_success_error_level_1426,0
43,test_math.cpp_run_func_1442,0
43,matmul.cpp_cvGEMM_3324,0
43,test_math.cpp_cvTsLU_1449,0
43,matmul.cpp_gemm32fc_1527,0
43,matmul.cpp_GEMMStore_64fc_694,0
43,matmul.cpp_GEMMStore_64f_676,0
43,matmul.cpp_GEMMBlockMul_64fc_658,0
43,matmul.cpp_GEMMBlockMul_64f_640,0
43,matmul.cpp_GEMMSingleMul_64fc_621,0
43,matmul.cpp_GEMMSingleMul_32fc_609,0
43,test_math.cpp_prepare_to_validation_492,0
43,test_math.cpp_run_func_486,0
43,matmul.cpp_cvDotProduct_3431,0
43,matmul.cpp_func_3304,0
43,matmul.cpp_dotProd_32f_3228,0
43,matmul.cpp_dotProd_32s_3219,0
43,matmul.cpp_dotProd_16s_3210,0
43,matmul.cpp_dotProd_16u_3201,0
43,matmul.cpp_dotProd_8u_3022,0
43,test_math.cpp_prepare_to_validation_1535,0
43,test_math.cpp_run_func_1315,0
43,test_math.cpp_prepare_test_case_1272,0
43,test_math.cpp_get_test_array_types_and_sizes_1224,0
43,test_math.cpp_are_images_1214,0
43,test_math.cpp_TEST_2723,0
43,lapack.cpp_backSubst_1555,0
43,lapack.cpp_MatrAXPY_624,0
43,test_math.cpp_TEST_2704,0
43,test_math.cpp_TEST_2690,0
43,test_math.cpp_TEST_2676,0
43,test_math.cpp_TEST_2575,0
43,test_math.cpp_TEST_2568,0
43,test_math.cpp_TEST_2562,0
43,mathfuncs.cpp_checkRange_1441,0
43,mathfuncs.cpp_checkIntegerRange_1400,0
43,test_math.cpp_run_2281,0
43,mathfuncs.cpp_cvSolvePoly_2017,0
43,mathfuncs.cpp_solveCubic_1737,0
43,copy.cpp_cvFlip_1332,0
43,copy.cpp_flip_739,0
43,copy.cpp_catch_725,0
43,lapack.cpp_SVBkSb_733,0
43,lapack.cpp_cvInvert_1647,0
43,matrix_decomp.cpp_LU64f_122,0
43,test_math.cpp_cvTsSVDet_1642,0
43,test_math.cpp_get_success_error_level_425,0
43,matrix.cpp__IplImage_5964,0
43,matmul.cpp_cvCalcCovarMatrix_3382,0
43,matmul.cpp_MulTransposedR_2686,0
43,matmul.cpp_calcCovarMatrix_2458,0
43,array.cpp_cvSetData_892,0
43,test_math.cpp_prepare_to_validation_1668,0
43,test_math.cpp_run_func_1636,0
43,matrix_decomp.cpp_CholImpl_133,0
43,test_math.cpp_get_minmax_bounds_1629,0
43,test_math.cpp_prepare_test_case_1609,0
43,test_math.cpp_get_success_error_level_1604,0
43,test_math.cpp_get_test_array_types_and_sizes_1572,0
43,test_math.cpp_result_1563,0
43,matrix_decomp.cpp_Cholesky64f_220,0
43,matrix_decomp.cpp_Cholesky32f_211,0
43,matmul.cpp_gemm64fc_1535,0
43,test_math.cpp_get_test_array_types_and_sizes_625,0
43,stat.cpp_ _151,0
43,test_math.cpp_result_1718,0
43,test_math.cpp_TEST_3014,0
43,mathfuncs.cpp_iPow64f_1119,0
43,mathfuncs.cpp_iPow32f_1114,0
43,mathfuncs.cpp_iPow_f_1063,0
43,mathfuncs.cpp_ _979,0
43,mathfuncs.cpp_ _936,0
43,test_math.cpp_prepare_to_validation_1114,0
43,test_math.cpp_cvTsPerspectiveTransform_1014,0
43,test_math.cpp_run_func_1007,0
43,test_math.cpp_get_success_error_level_999,0
43,test_math.cpp_get_test_array_types_and_sizes_982,0
43,matmul.cpp_cvPerspectiveTransform_3361,0
43,matmul.cpp_CV_Assert_2293,0
43,matmul.cpp_perspectiveTransform_2263,0
43,matmul.cpp_perspectiveTransform_64f_2256,0
43,matmul.cpp_perspectiveTransform_32f_2250,0
43,matmul.cpp_perspectiveTransform__2164,0
43,lapack.cpp_cvSolve_1659,0
43,test_math.cpp_get_test_array_types_and_sizes_1727,0
43,test_math.cpp_prepare_test_case_676,0
43,test_math.cpp_prepare_test_case_1765,0
43,stat.cpp_ _123,0
43,matrix.cpp_cvTrace_4553,0
43,matrix.cpp_trace_3321,0
43,test_math.cpp_prepare_to_validation_2201,0
43,test_math.cpp_run_func_2194,0
43,test_math.cpp_get_success_error_level_2188,0
43,test_math.cpp_get_minmax_bounds_2181,0
43,test_math.cpp_prepare_test_case_2158,0
43,test_math.cpp_get_test_array_types_and_sizes_2098,0
43,test_math.cpp_vector_w_2088,0
43,stat.cpp_CV_Assert_1201,0
43,stat.cpp_sum64f_462,0
43,lapack.cpp_cvSVBkSb_1780,0
43,test_math.cpp_prepare_to_validation_1798,0
43,test_math.cpp_run_func_1793,0
43,test_math.cpp_get_success_error_level_1787,0
43,test_math.cpp_get_minmax_bounds_1780,0
43,test_math.cpp_get_test_array_types_and_sizes_916,0
43,test_math.cpp_prepare_to_validation_900,0
43,test_math.cpp_run_func_893,0
43,test_math.cpp_get_success_error_level_887,0
43,saturate.hpp_short>_134,0
43,test_math.cpp_prepare_to_validation_783,0
43,test_math.cpp_run_func_776,0
43,test_math.cpp_get_minmax_bounds_769,0
43,test_math.cpp_get_test_array_types_and_sizes_733,0
43,test_math.cpp_Core_MatrixTest_725,0
43,matmul.cpp_cvMulTransposed_3421,0
43,test_math.cpp_prepare_to_validation_1180,0
43,test_math.cpp_run_func_1174,0
43,test_math.cpp_prepare_test_case_1160,0
43,test_math.cpp_get_test_array_types_and_sizes_1144,0
43,test_math.cpp_Core_MatrixTest_1135,0
43,matmul.cpp_cvMahalanobis_3413,0
43,matmul.cpp_Mahalanobis_2589,0
43,test_math.cpp_prepare_to_validation_702,0
43,test_math.cpp_run_func_695,0
43,test_math.cpp_get_minmax_bounds_688,0
43,matmul.cpp_transform__1643,0
43,matmul.cpp_transform_8u_1737,0
43,matmul.cpp_transform_16u_1818,0
43,matmul.cpp_diagtransform_32f_2043,0
43,test_math.cpp_prepare_test_case_869,0
43,test_math.cpp_get_test_array_types_and_sizes_830,0
43,matop.cpp_multiply_1647,0
43,matmul.cpp_cvTransform_3342,0
43,matmul.cpp_CV_Assert_2146,0
43,matmul.cpp_transform_2083,0
43,matmul.cpp_diagtransform_64f_2049,0
43,matmul.cpp_diagtransform_32s_2037,0
43,matmul.cpp_transform_32f_1886,0
43,matmul.cpp_diagtransform_16s_2031,0
43,matmul.cpp_diagtransform_16u_2025,0
43,matmul.cpp_diagtransform_8u_2013,0
43,matmul.cpp_diagtransform__1966,0
43,matmul.cpp_transform_64f_1960,0
43,matmul.cpp_transform_32s_1954,0
43,matmul.cpp_transform_16s_1948,0
43,softfloat.cpp_if _1115,0
43,softfloat.cpp_if _1127,0
43,copy.cpp_flipVert_586,0
43,ocl.cpp_getBufferPoolController_5594,0
43,ocl.cpp_getMaxReservedSize_4208,0
43,ocl.cpp__checkSizeOfReservedEntries_4139,0
43,ocl.cpp__findAndRemoveEntryFromReservedList_4102,0
43,test_umat.cpp_TEST_500,0
43,umatrix.cpp_adjustROI_601,0
43,umatrix.cpp_locateROI_579,0
43,test_umat.cpp_ASSERT_ANY_THROW_419,0
43,test_umat.cpp_check_ndim_shape_415,0
43,test_umat.cpp_EXPECT_EQ_410,0
43,test_umat.cpp_EXPECT_EQ_409,0
43,test_umat.cpp_A_402,0
43,test_umat.cpp_A_401,0
43,test_umat.cpp_TEST_395,0
43,umatrix.cpp_copySize_398,0
43,test_umat.cpp_check_ndim_shape_381,0
43,test_umat.cpp_TEST_370,0
43,test_umat.cpp_check_ndim_shape_358,0
43,ocl.cpp_freeAllReservedBuffers_4234,0
43,test_umat.cpp_TEST_710,0
43,ocl.cpp_AlignedDataPtr2D_4440,0
43,test_umat.cpp_TEST_924,0
43,test_umat.cpp_TEST_974,0
43,stat.cpp_ocl_countNonZero_1251,0
43,ocl.cpp_typeToStr_5941,0
43,matrix.cpp_dst_88,0
43,matrix.cpp_download_70,0
43,matrix.cpp_map_55,0
43,test_umat.cpp_TEST_956,0
43,umatrix.cpp_ndoffset_802,0
43,ocl.cpp_CV_Assert_5263,0
43,ocl.cpp_CV_Assert_5262,0
43,ocl.cpp_CV_Assert_5261,0
43,ocl.cpp_upload_5254,0
43,matrix.cpp_getUMat_1324,0
43,matrix.cpp_dst_119,0
43,matrix.cpp_upload_101,0
43,copy.cpp_CV_Assert_275,0
43,test_umat.cpp_TEST_938,0
43,umatrix.cpp_reshape_704,0
43,umatrix.cpp_reshape_625,0
43,umatrix.cpp_size_425,0
43,mat.inl_ _3848,0
43,test_ptr.cpp_TEST_392,0
43,test_ptr.cpp_TEST_389,0
43,test_ptr.cpp_TEST_358,0
43,test_ptr.cpp_TEST_345,0
43,test_ptr.cpp_TEST_293,0
43,ptr.inl_dynamicCast_251,0
43,ptr.inl_constCast_244,0
43,ptr.inl_staticCast_237,0
43,test_ptr.cpp_TEST_259,0
43,test_ptr.cpp_TEST_224,0
43,test_ptr.cpp_TEST_200,0
43,test_ptr.cpp_TEST_190,0
43,test_ptr.cpp_TEST_153,0
43,test_ptr.cpp_TEST_118,0
43,test_ptr.cpp_TEST_91,0
43,test_ptr.cpp_TEST_85,0
43,test_operations.cpp_TEST_1367,0
43,test_rand.cpp_chi2_p95_22,0
43,test_rand.cpp_check_pdf_38,0
43,test_rand.cpp_run_86,0
43,matrix.cpp_RotatedRect_5888,0
43,mat.inl_)_3733,0
43,mat.inl_release_3723,0
43,mat.inl_ _3621,0
43,test_rotatedrect.cpp_validate_test_results_90,0
43,test_rotatedrect.cpp_run_func_85,0
43,test_rotatedrect.cpp_prepare_test_case_67,0
43,matrix.cpp_points_5912,0
43,test_rand.cpp_TEST_344,0
43,test_rand.cpp_if _119,0
43,rand.cpp_next_941,0
43,rand.cpp_RNG_MT19937_928,0
43,test_rand.cpp_TEST_408,0
43,test_rand.cpp_)_394,0
43,arithm.cpp_cmp8s_2696,0
43,test_rand.cpp_TEST_371,0
43,test_rand.cpp_run_315,0
43,mat.inl_colRange_3672,0
43,test_umat.cpp_TEST_1019,0
43,matrix.cpp_adjustROI_1011,0
43,test_utils.cpp_TEST_119,0
43,test_utils.cpp_TEST_106,0
43,test_utils.cpp_TEST_105,0
43,test_utils.cpp_TEST_87,0
43,test_utils.cpp_TEST_86,0
43,test_utils.cpp_TEST_69,0
43,test_utils.cpp_TEST_68,0
43,test_utils.cpp_TEST_51,0
43,test_utils.cpp_TEST_50,0
43,command_line_parser.cpp_if_259,0
43,test_utils.cpp_TEST_33,0
43,test_utils.cpp_TEST_32,0
43,test_utils.cpp_TEST_20,0
43,test_utils.cpp_TEST_19,0
43,command_line_parser.cpp_check_365,0
43,command_line_parser.cpp_has_347,0
43,command_line_parser.cpp_apply_params_305,0
43,command_line_parser.cpp_getByIndex_154,0
43,test_utils.cpp_TEST_118,0
43,test_utils.cpp_TEST_131,0
43,mat.inl_size_3550,0
43,test_utils.cpp_TEST_132,0
43,test_utils.cpp_TEST_240,0
43,test_utils.cpp_TEST_227,0
43,test_utils.cpp_TEST_222,0
43,test_utils.cpp_TEST_210,0
43,test_utils.cpp_TEST_209,0
43,test_utils.cpp_TEST_197,0
43,test_utils.cpp_TEST_196,0
43,test_utils.cpp_TEST_184,0
43,test_utils.cpp_TEST_183,0
43,command_line_parser.cpp_apply_params_320,0
43,test_utils.cpp_TEST_170,0
43,test_utils.cpp_TEST_169,0
43,command_line_parser.cpp_if_165,0
43,utility.hpp_get_898,0
43,utility.hpp_get_866,0
43,test_utils.cpp_TEST_147,0
43,test_utils.cpp_TEST_146,0
43,test_umat.cpp_TEST_889,0
43,test_umat.cpp_TEST_887,0
43,test_umat.cpp_run_873,0
43,test_umat.cpp_TestUMat_773,0
43,umatrix.cpp_deallocate_416,0
43,test_umat.cpp_TEST_1309,0
43,test_umat.cpp_TEST_1296,0
43,arithm.cpp_args_1221,0
43,arithm.cpp_if _1152,0
43,arithm.cpp_ocl_compare_1134,0
43,mat.inl_create_3711,0
43,test_umat.cpp_TEST_1137,0
43,test_umat.cpp_getResult_1112,0
43,test_umat.cpp_processData_1101,0
43,test_umat.cpp_TEST_1095,0
43,test_umat.cpp_TEST_1068,0
43,ocl.cpp_convertTypeStr_5992,0
43,arithm.cpp_args_592,0
43,arithm.cpp_ocl_arithm_op_481,0
43,test_umat.cpp_ _1037,0
43,test_umat.cpp_TEST_1030,0
43,test_umat.cpp_TEST_1322,0
43,test_umat.cpp_1)_1326,0
43,test_umat.cpp_TEST_1337,0
43,ocl.cpp_step__4419,0
43,test_umat.cpp_checkDiff_754,0
43,umatrix.cpp_size_470,0
43,ocl.cpp_if_5412,0
43,ocl.cpp_if_5411,0
43,ocl.cpp_if_5410,0
43,ocl.cpp_copy_5406,0
43,ocl.cpp_checkContinuous_5060,0
43,arithm.cpp_max_433,0
43,test_umat.cpp_TEST_1347,0
43,arithm.cpp_args_159,0
43,arithm.cpp_ocl_binary_op_91,0
43,mat.inl_)_3739,0
43,test_umat.cpp_TEST_1370,0
43,umatrix.cpp_args_958,0
43,matrix.cpp_if _3976,0
43,matrix.cpp_ocl_reduce_3957,0
43,test_operations.cpp_TEST_1238,0
43,matrix.cpp_locateROI_990,0
43,softfloat.cpp_if _1129,0
43,test_math.cpp_Fct174_3760,0
43,test_math.cpp_TEST_3758,0
43,test_math.cpp_TEST_3757,0
43,test_math.cpp_TEST_3756,0
43,test_math.cpp_TEST_3755,0
43,test_math.cpp_TEST_3754,0
43,test_math.cpp_TEST_3753,0
43,test_math.cpp_TEST_3752,0
43,test_math.cpp_TEST_3751,0
43,test_math.cpp_TEST_3750,0
43,test_math.cpp_TEST_3749,0
43,test_math.cpp_TEST_3748,0
43,test_math.cpp_TEST_3740,0
43,softfloat.cpp_softfloat_roundToI64_3139,0
43,softfloat.cpp_if _2065,0
43,softfloat.cpp_if _2050,0
43,softfloat.cpp_f64_to_i64_2034,0
43,softfloat.cpp_cvRound64_262,0
43,test_math.cpp_Fct173_3759,0
43,test_math.cpp_Fct175_3761,0
43,test_math.cpp_Fct195_3782,0
43,test_math.cpp_Fct176_3762,0
43,test_math.cpp_Fct193_3779,0
43,test_math.cpp_Fct192_3778,0
